userName,score,at,content
Pengguna Google,5,2024-01-18 04:44:49,Oke
Pengguna Google,1,2024-01-18 04:35:31,"Langkah verifikasi untuk keamanan semakin baik namun sulit sekali untuk masuk ya, sudah sekian kali coba masih gagal.. sudah isi data e KTP dan foto, setelah itu layar menjadi hitam. mau cepat jadi lambat, menyulitkan saya yg mau tfr dana."
Pengguna Google,5,2024-01-18 04:18:50,Sangat baik🙏
Pengguna Google,5,2024-01-18 04:14:57,Good perbaiki yang harus di perbaiki
Pengguna Google,1,2024-01-18 03:34:23,knpa cuma ganti hp doank harus verivikasi wajah data ktp lagi sudah dicoba beberapa kali verifikasi dgn jelas dan benar selalu aja gagal bikin rudet gmn orang mau pake dengan nyaman yg sudah pake bca mobil cuman ganti hp doang susah masuk lagi rudet
Pengguna Google,5,2024-01-18 03:21:26,Susah sekali sekarang aplikasinya tidak bisa dibuka dan tidak bisa digunakan untuk bertransaksi
Pengguna Google,1,2024-01-18 02:40:56,Kacqu
Pengguna Google,1,2024-01-18 02:35:16,Eror terus
Pengguna Google,4,2024-01-18 02:18:22,Sangat membantu
Pengguna Google,1,2024-01-18 02:13:37,"Untuk Samsung galaxy A31 susah membaca Flazz seringkali gagal, mohon diperbaiki di update selanjutnya!"
Pengguna Google,2,2024-01-18 02:04:35,Kl pake aplikasi sering keluar sendiri
Pengguna Google,1,2024-01-18 00:46:33,"kenapa ini verifikasi wajah berkali"" tetep gk bisa lawak emang aplikasi ini"
Pengguna Google,1,2024-01-17 22:48:15,Parah eror Mulu
Pengguna Google,2,2024-01-17 22:32:30,"BCA Mobile sangat bisa diandalkan untuk membantu nasabah melakukan berbagai transaksi, tetapi beberapa hari ini aplikasi BCA Mobile tidak bisa diandalkan karena seringnya gangguan jaringan & indikator lampu yang selalu berwarna merah, sedangkan jaringan internet bekerja baik. Indikator lampu tidak berubah menjadi biru & hijau, walaupun aplikasi sudah diupdate. Mohon segera diperbaiki."
Pengguna Google,5,2024-01-17 20:16:41,sangat bagus sekali
Pengguna Google,5,2024-01-17 19:25:09,Mudah transaksi
Pengguna Google,2,2024-01-17 19:09:34,Selama ini pake mbca lncr2 aja tp knp skrg jd troble pin yg sy masukin salah pdhl sdh bnr smp mbca sy keblokir n sy hub halo bca sdh dibuka blokirnya dan disuruh registrasi ulang di atm pas registrasi ulang malah atm sy keblokir jg krn slh pin pdhl pin nya sdh benar orang sy bisa sampe masuk menu ditengah2 proses salah pin dan keblokir.pulsa hbs byk krm sms ttp gk bisa.tolong diperbaiki sistem jaringanya biar nasabah tdk susah dan repot klo begini.
Pengguna Google,5,2024-01-17 19:08:31,Saya sangat puas
Pengguna Google,5,2024-01-17 18:56:48,BCA Mobile Makin Simpel Dan Memudahkan Setiap Transaksi BCA Mobile The Best
Pengguna Google,5,2024-01-17 17:54:26,Terimakasih untuk BCA banking...berguna sekali
Pengguna Google,5,2024-01-17 17:39:08,Mantap
Pengguna Google,5,2024-01-17 17:12:08,Sangat bagusas
Pengguna Google,5,2024-01-17 15:38:54,Good lucky
Pengguna Google,1,2024-01-17 15:30:27,Kecewa dengan bca. Gara2 AIA asuransi ga jelas
Pengguna Google,5,2024-01-17 15:17:26,Baik dan no lelet
Pengguna Google,2,2024-01-17 15:12:08,Tida bisa perivikasi wajah
Pengguna Google,5,2024-01-17 15:10:08,Membamtu
Pengguna Google,1,2024-01-17 14:41:22,Abal abal verifikasi wajah gagal klo gak siap AI jgn bikin sulit merepotkan klo pindah HP harus foto tapi foto berulang masi gagal baiknya diperbaiki laa
Pengguna Google,5,2024-01-17 14:33:08,Sangat mudah digunakan
Pengguna Google,1,2024-01-17 14:16:19,Sudah beberapa hari setelah di update gangguan tiada henti tidak bisa transaksi apalagi cek saldo. Tolong segera di perbaiki aplikasinya.
Pengguna Google,1,2024-01-17 13:40:14,eror. tidak bisa login
Pengguna Google,5,2024-01-17 13:18:42,"Mantap, mudah"
Pengguna Google,1,2024-01-17 12:11:29,Selalu sulit untuk transaksi.
Pengguna Google,5,2024-01-17 12:10:16,Mantap
Pengguna Google,5,2024-01-17 11:49:11,Nice
Pengguna Google,1,2024-01-17 11:44:05,sanggat burul & menjadi sulit bagi nasabah
Pengguna Google,1,2024-01-17 11:25:23,"Parah, udh berhari-hari gangguan dan saya tidak bisa mengecek uang keluar masuk di bca Mobile ini, sangat mengecewakan"
Pengguna Google,5,2024-01-17 10:30:57,Berguna
Pengguna Google,5,2024-01-17 10:13:02,Cool
Pengguna Google,2,2024-01-17 09:58:11,Ga bisa buat ngirim antar bank padahal udah di-update ttp ga bisa gimana tuh
Pengguna Google,1,2024-01-17 09:51:29,ribet banget sekarang harus verif udah pake ktp sendiri juga tetep gagal. mending brimo
Pengguna Google,1,2024-01-17 09:26:46,Untuk sementara bintang 1 soal nya dari kemarin gak bisa buka my bca
Pengguna Google,1,2024-01-17 08:28:37,Saya ganti perangkat baru kenpa jadi eror padahal saya uda verifikasi wajah dan sudah berhas login tapi tdak dapat di gunakan di perangkat baru saya
Pengguna Google,3,2024-01-17 08:18:14,Kenapa BCA pas mau transfer jadi biru sinyal nya kalau gak krim hijau pas mau kirim jadi biru jdi tidak bisa dapat proses
Pengguna Google,1,2024-01-17 08:03:28,Ini kok indikatornya merah terus kenapa udah coba hapus data cache terus coba restart HP tetep merah pinginya gimna solusinya
Pengguna Google,5,2024-01-17 06:59:20,BCA MANTAP APLIKASINYA SANGAT MUDAH DAN MEMBANTU UNTUK TRANSAKSI
Pengguna Google,5,2024-01-17 06:37:50,Ok
Pengguna Google,5,2024-01-17 06:32:02,Kode otp ko blm mucul ya
Pengguna Google,5,2024-01-17 06:10:07,Banyak manfaatnya untuk masyarakat dalam hal dana 👍👍👍
Pengguna Google,1,2024-01-17 06:09:09,Minta kode OTP aja ngga masuk masuk
Pengguna Google,5,2024-01-17 05:13:29,Ok
Pengguna Google,1,2024-01-17 05:09:15,Knp yh.. Ko sya mau tf gk bisa.. Ada bacaan close bgt
Pengguna Google,5,2024-01-17 04:57:53,Good
Pengguna Google,5,2024-01-17 04:35:36,Good
Pengguna Google,5,2024-01-17 04:35:14,Mantap
Pengguna Google,2,2024-01-17 03:44:24,update skrg no rekening nya ga bsa di copy
Pengguna Google,5,2024-01-17 03:15:04,Kenapa aktivasi m bangking tdk bisa
Pengguna Google,1,2024-01-17 03:08:53,"Kok g bisa akses masuk setelah masukan no kartu debit, pulsa kepotong trus"
Pengguna Google,5,2024-01-17 03:05:28,Kartu Kredit BCA
Pengguna Google,1,2024-01-17 02:43:23,Buat masuk verifikasi tidak dapat masuk
Pengguna Google,1,2024-01-17 02:38:53,Klo belum bisa pembuatan secara online mending jgn diadakan icon buat secara online mending hapus aja icon buka rekening baru..
Pengguna Google,1,2024-01-17 01:33:48,Error dan tidak bisa dipakai
Pengguna Google,5,2024-01-17 01:20:24,Terimakasih sudah menambahkan tiket Fery TAPI KURANG LENGKAP DAFTAR PELABUHANNYA seperti KETAPANG GILIMANUK dan PELABUHAN BESAR LAINNYA tidak ada di daftar SEMOGA SEGERA DI PERBAIKI.
Pengguna Google,5,2024-01-17 00:50:09,Oke
Pengguna Google,5,2024-01-17 00:45:55,baik
Pengguna Google,5,2024-01-17 00:24:01,Ok
Pengguna Google,5,2024-01-17 00:20:55,Praktis
Pengguna Google,2,2024-01-17 00:01:52,"semua data udh bener tapi scan wajah gagal terus, kemudian disuruh hubungi halo BCA kemudian malah disuruh pergi kekantor cabang, kemudian pulsaku langsung abis, cape deh, bukannya kasih solusi, ujung ujungnya disuruh kekantor BCA nya, haduhh.. 😑"
Pengguna Google,2,2024-01-16 22:12:18,Adanya mobile banking buat mempermudah kan kok jadi susah ya mau verifikasi wajah aja gagal terus padahal udh diikutin semua instruksi nya malah disuruh ke banknya yang mesti ngantri panjang !
Pengguna Google,5,2024-01-16 18:31:08,Ok
Pengguna Google,1,2024-01-16 18:03:54,"Aplikasi smpah. Pulsa asa, jaringan ada, slot udah benar, nomor terdaftar. Malah jaringan merah selalu. Mau cek apa2 gak bisa. Smpah."
Pengguna Google,5,2024-01-16 17:59:18,Mantep
Pengguna Google,5,2024-01-16 17:55:51,Sangat nyaman
Pengguna Google,1,2024-01-16 17:20:26,"Udah kapok gw pake BCA mobile, apaan saldo ge kepotong tiba tiba 50rb ga ada mutasi nya sama sekali bukan sekali dua kali sering awal 10k, 5k, 30k sampe tadi 50k itu yang gw tau sebelumnya juga udah pernah kaya gitu cuman gw baru ngeh sekarang, udh ga recommended dah mbanking"
Pengguna Google,1,2024-01-16 16:43:46,Makin ribet verifikasi wajah sangat body shaming anda pikir seumur hidup muka gak berubah harus sama dengan KTP?
Pengguna Google,5,2024-01-16 15:57:13,sangat membantu 👍
Pengguna Google,1,2024-01-16 15:17:28,Tidak bisa verivikasi gagal terus👎👎👎🫶
Pengguna Google,2,2024-01-16 15:15:33,Knpa sya instal gak bisa²
Pengguna Google,5,2024-01-16 14:37:07,ok
Pengguna Google,1,2024-01-16 14:21:18,"- 16jaunari2024 (note:205 transaksi tidak bisa )baru masuk transaksi bagaimana. Mohon solusinya. Gaji gua 2hari gabisa diambil gara"" ginian ngehe. Terimakasih developer semangatnya, sudah bisa karna riset hp. Saya harap kedepannya lebih baik lagi. Kenapa sms pengiriman gagal terus ya. Nomor udh benar. Sim udh di slot 1. Pulsa masih 500.000. Ini instal cuma keperluan kerja doang, kalo bukan males banget makenya kalo banyak minesnya begini."
Pengguna Google,1,2024-01-16 14:10:27,"BCA makin sini makin down rate verifikasi aja susah udh berkali"" coba verifikasi wajah yg muncul cuma blank hitam gada apa apa pulsa bbrpa kali kesedot hasil nya nihil masih bagus M-BCA yg dulu daripada yg skrg Demi kenyamanan dan keamanan Ndasmu"
Pengguna Google,5,2024-01-16 13:43:13,Kalau mau transaksi harus buka google play dulu trus update bca Mobile ribet... Knapa instal gk lngsung muncul di HP knapa harus masuk dulu ke google play
Pengguna Google,1,2024-01-16 13:42:04,Mulai lagi bca gimana sih pelayanan ya mau buka m banking malah ngk bisa.
Pengguna Google,1,2024-01-16 13:28:30,Parah daftar mbangking gagal terus semua udh baru jelas masih gagal aj
Pengguna Google,5,2024-01-16 13:19:18,Mantap BCA mobile
Pengguna Google,5,2024-01-16 12:02:14,Sangat mudah digunakan
Pengguna Google,5,2024-01-16 11:48:52,"Sangat memuaskan... Semoga semakin lamcarrr, aminnnnnn"
Pengguna Google,1,2024-01-16 11:44:52,"Aplikasi ribet privikasi wajah aja salah terus ,harus ke cabang padahal privikasi sudah benar dan jelas terang payah tidaj niat memperbaiki aplikasi"
Pengguna Google,1,2024-01-16 10:55:25,"Tolong jangan bikin saya susah untuk login ke m-bca ,, kenapa saya di bikin susah ferivikasi wajah kok gagal"" terus,, padahal wajah tertangkap jelas, tapi masih juga gagal, tolong di permudah🙏"
Pengguna Google,1,2024-01-16 10:52:58,Sediakan kolom Rating Customer service. Biar bisa nilai kinerja cs. Mentang mentang tidak berhadapan langsung seenaknya main tutup panggilan😡😡. Selalu ada saja oknum pekerja malas. (Di training lagi CS harus ramah jangan seenak jidat kalo kerja)
Pengguna Google,1,2024-01-16 10:48:07,Customer service terburu buru terkesan MALAS menanggapi ..sediakan kolom rating cs biar bisa menilai kinerjanya
Pengguna Google,4,2024-01-16 10:40:41,Mantap
Pengguna Google,3,2024-01-16 10:39:04,Ini kenapa mbanking nya gak bisa di buka
Pengguna Google,1,2024-01-16 10:34:36,Sangat sulit sekali tuk di instal...padahal pake wifi.buat internet dll lancar semua..hanya meng instal bca mobile ini yg tidak bs bs..
Pengguna Google,5,2024-01-16 09:57:31,Mudah
Pengguna Google,5,2024-01-16 09:35:40,Mantap
Pengguna Google,1,2024-01-16 09:23:57,PELAYANAN BURUK . PELAYANAN LAMBAT . TIDAK MELAYANI DAN MEMBANTU NASABAH DENGAN BAIK DAN TIDAK MEMENTINGKAN PERMASALAHAN NASABAH . AYO TUTUP DAN PINDAH !!!!!!!
Pengguna Google,1,2024-01-16 09:11:41,Ribet pindah hp pas perivika muka nya gagal Mulu sue udah 2 kali di blokir sama aja
Pengguna Google,5,2024-01-16 08:34:38,Simpel
Pengguna Google,5,2024-01-16 08:18:30,Best of the best
Pengguna Google,2,2024-01-16 08:15:31,Layanan cepat dan mudah
Pengguna Google,4,2024-01-16 08:10:15,"Sekedar saran saja,saya memperbaiki M-banking saya yang nomer saya hilang,terus saya mengajukan pergantian nomer,setelah itu admin yang di sana menanyakan data data saya sebagai berikut alamat,tanggal lahir,nama ibu,nomor rekening,dan Ktp, dll,jikalau ada seseorang yang mengetahui data data tersebut dan ktp yang punya M-Banking tersebut di tangan dia, apakah M-banking dapat semudah itu di ambil alih orang yg tidak bertanggung jawab yang mengetahui semua data tersebut saat mengajukan data ulang?"
Pengguna Google,1,2024-01-16 07:56:18,"Saya ganti hp, dan login mbanking, tapi gak bisa masuk pulsa udah kepotong berapa x... Coba ke CS bca malah di suruh ke counter hp nanyain suport gak hpnya, CS nya gak pengalaman .. ngapain aku datang ke CS bca, gak ada solusi malah suruh pake atm fisik aja dulu... CS apaan itu... Baru x ini datang ke CS bca itc bsd gitu... Aku sebutin nmanya gk nih, nama CSnya..."
Pengguna Google,1,2024-01-16 07:43:44,verifikasi wajah bikin tidak nyaman
Pengguna Google,2,2024-01-16 07:40:52,"Hp saya ganti,m BCA d psang LG ko susah bngt veripiksiny,dari awal LG hbis punya,data,tetap GK d veripiksi,payah bnget"
Pengguna Google,5,2024-01-16 07:34:22,BCA keren top
Pengguna Google,5,2024-01-16 07:32:35,Nice
Pengguna Google,3,2024-01-16 07:14:36,"Untuk updatean skrg entah knp perlu brp kali login, karena kadang tiap buka ada aja error 208 unable authenticate your identity 😢 dan loginnya perlu pulsa Yang jika ini trus kejadian malah makan byk biaya, mohon kedepannya untuk perbaikan sistem aplikasinya, terimakasih🙏🙏"
Pengguna Google,5,2024-01-16 06:32:56,Simple dan mudah
Pengguna Google,1,2024-01-16 06:14:06,Hadeh mau login mala kena (unable to aunthenticate your identity) jadi bingung saya harus ngapain bolak balik mulu ke BANK untuk minta penjelasan
Pengguna Google,1,2024-01-16 06:04:52,"Kok udah beberapa kali Verifikasi tapi tidak bisa ya? Udah pakai jaringan internet Pribadi (bukan wifi), udah kartu SIM di slot 1 HP, udah ada pulsa, tapi tetap tidak bisa. Aneh"
Pengguna Google,5,2024-01-16 06:04:31,Apk jelek dikja
Pengguna Google,2,2024-01-16 05:31:21,"Kesulitan masuk saat verifikasi wajah, kemarin datang ke kcp ternyata sangat banyak yang mengalami mslh sama,"
Pengguna Google,5,2024-01-16 05:23:11,Membantu
Pengguna Google,2,2024-01-16 04:59:33,Susah verikasi berulang ulang gagal trus. GK jelas. GK bisa masuk. Aneh ni aplikasi
Pengguna Google,1,2024-01-16 04:55:58,"Udah masukin password yg bener kok salah terus, akhirnya terblokir, mana ribet benerin nya"
Pengguna Google,5,2024-01-16 04:45:49,Ok
Pengguna Google,2,2024-01-16 04:33:57,Kok aplikasinya nggak bisa di buka
Pengguna Google,3,2024-01-16 04:13:17,gaga instal oppo a31 mohon penjelasanya????
Pengguna Google,1,2024-01-16 03:49:15,"Ini gimana sih mau verifikasi mbanking gagal mulu , verifikasi ulang karna ganti hp ehh malah gk bisa terus , udah 1 minggu lebih loh ini verifikasi ulang nya gagal terus selalu ulangi beberapa saat lagi , jd susah mau bayar ini itu karna mbanking nya eror terus , padahal sinyal bagus pulsa jugaa adaa . Parahh bgtt inikan termasuk bank no 1 masa eror gini sistem nya blm ada perbaikan jugaa . Baca deh ulasan itu banyak yg ngeluh gk bisa verifikasii mbanking nyaa ."
Pengguna Google,1,2024-01-16 03:37:52,Bank kn.t0l. Kendala kamera depan erorr aja gabsa verif malah sru ke kantor nya. 2024 bossss.. mana cabang nya misqueen lg jauh kudu ke kota.. kocak.. nanti gw mau ke kantor ngambil sisa saldo sekaligus tutup rekening. Cu.ih
Pengguna Google,5,2024-01-16 02:53:21,Semoga bermanfaat
Pengguna Google,5,2024-01-16 02:05:08,Oke sangat membantu
Pengguna Google,1,2024-01-16 00:58:15,Kenpa gk bisa di instal
Pengguna Google,1,2024-01-16 00:51:36,Tidak bisa login ke aplikasi dari kemaren pdhal nmr kartu atm udh bener
Pengguna Google,1,2024-01-16 00:00:37,Maaf bos bca saya gk bisa di bka
Pengguna Google,1,2024-01-15 23:02:48,Kenapa gak bisa transaksi padahal saldo ada
Pengguna Google,5,2024-01-15 22:33:18,Mantapp pake bca
Pengguna Google,4,2024-01-15 22:03:33,Simple apk nya👍👍
Pengguna Google,5,2024-01-15 19:07:07,best laa..tpi klw bisa updatenya appnya jgn tiap bulan dong min
Pengguna Google,3,2024-01-15 17:13:38,"Saya pengguna BCA dan aplikasi BCA MOBILE Saya baru ngalamin hari ini,kemarin tgl 14 januari 2024 saldo saya masih aman,di cek hari ini tgl 15 januari 2024 saldo saya sudah hilang 320rb rupiah. Saya telpon melalui hallo BCA suruh ke kantor yg dulu saya bikin,sementara kantor nya di jakarta,saya tinggal di bogor,dulu waktu pertama bikin emang di jakarta. Dan pihak BCA menelpon saya dikasih pertanyaan mau di blokir dulu apa engga,terus saya jawab,jangan dulu di blokir,saya mau ngambil sisa saldo."
Pengguna Google,1,2024-01-15 17:02:01,Parah mau buka aja susah aneh bca slalu erorr
Pengguna Google,5,2024-01-15 16:25:54,Sangat memudahkn u/brtransaksi 👍👍👍
Pengguna Google,5,2024-01-15 16:12:00,Ok
Pengguna Google,5,2024-01-15 16:01:11,mantap
Pengguna Google,1,2024-01-15 16:01:09,Knapa verifikasi gagal terus.
Pengguna Google,5,2024-01-15 15:13:30,Ok
Pengguna Google,5,2024-01-15 14:34:36,tapi kok error ya skrng
Pengguna Google,1,2024-01-15 14:30:56,Kecewa sama bca .. tadi transfer dalam jumlah banyak ...saldo kepotong tapi transferan ga masuk.. ga ada mutasi nya juga..gimana ini
Pengguna Google,4,2024-01-15 14:20:56,nice
Pengguna Google,5,2024-01-15 13:40:03,Terbaik
Pengguna Google,1,2024-01-15 13:06:43,"Kenapa erornya bisa berhari-hari (unable to authenticate your identity) Sudah seminggu lebih saya login selalu keluar tulisan itu, padahal sudah saya perbaruhi, sinyal aman, paket data juga aman. Mau heran tapi gimana ya."
Pengguna Google,5,2024-01-15 12:35:49,Sangat bagus
Pengguna Google,5,2024-01-15 12:34:14,Npa sih GK BSA bkin rekening baru mlh deteksi baru trus d sms
Pengguna Google,5,2024-01-15 12:07:28,Ok
Pengguna Google,1,2024-01-15 12:05:59,"Transaksi qris gagal dan dminta tunggu 1 bulan tanpa kompensasi!!!!! MOHON DPERBAIKI KINERJANY,JNGAN LEMOT.. KALAU HIRE PEKERJA YG BISA KERJA JGAN YG MODAL KERTAS DOANG TP PENGALAMAN NOL!!!!!!"
Pengguna Google,1,2024-01-15 11:44:22,"APLIKASI MERASA TOP POPULER,MAU BUKA REKENING SUSAH BANGET, BIAYA ADMINSTRASI TINGGI,SUKU BUNGA KECIL, MENDINGAN SAYA TUTUP AJA INI REKENING PINDAH KE REKENING YANG TIDAK KENA ADMISTRASI TAPI DAPAT SUKU BUNGA."
Pengguna Google,5,2024-01-15 10:48:05,Katanya mempermudah kok pas mau masuk M bca gabisa ulasanya jaringan putus atau tidak di proses padahal jaringan sama pulsa udh ada tolong di Bantu🙏
Pengguna Google,5,2024-01-15 10:20:24,Best dari sampek sekarg.. 😍
Pengguna Google,5,2024-01-15 09:57:06,Pelayanannya sangat baik sampai selesai
Pengguna Google,1,2024-01-15 09:23:24,"padahal saya mau bikin bank buat nerima gajian saya, tapi kenapa di hp saya selalu gagal pas ngirim kode verif , hp saya realme 5i udah 2 bulan saya nyoba di hp saya gabisa terus padahal penting bgt buat di hp saya"
Pengguna Google,5,2024-01-15 09:19:06,A very good application for the need to transfer money to all banks and very easy to use
Pengguna Google,5,2024-01-15 09:15:31,Memuaskan
Pengguna Google,5,2024-01-15 09:03:01,Sangat bagus
Pengguna Google,1,2024-01-15 08:56:30,Ini klo sekiranya verifikasi wajah gagal terus dan harus ke cabang ngapain pake verifikasi wajah sih malah jadi ribet
Pengguna Google,5,2024-01-15 08:54:55,Mantull
Pengguna Google,4,2024-01-15 08:53:24,Bagus
Pengguna Google,3,2024-01-15 08:23:54,3tahun pake bca mobile aman aman aja . 13 harus verifikasi masaaa kecok sehari harus verifikasi lagi gmnasi ini huhu
Pengguna Google,5,2024-01-15 08:13:28,Sangat baik skali dan sangat sangat membantu buat sayah
Pengguna Google,1,2024-01-15 08:10:06,"Tidak dapat mengutentifikasi identitas anda gitu aja terus, mana uang saya ada disitu semua gabisa di ambil gimana ini solusi nya!!!!!"
Pengguna Google,1,2024-01-15 07:58:51,Aplikasi gembel baca wajah ajah ga bener aneh
Pengguna Google,5,2024-01-15 07:57:19,Oke mantappppp
Pengguna Google,1,2024-01-15 07:48:38,"Aplikasi gak jelas cuman ngabisin pulsa doang, kirim"" SMS terus gabisa bisa"
Pengguna Google,1,2024-01-15 07:27:54,"Saya udah ke bank dan sudah daftar karna saya ganti hp sinyal ada pulsa ada no yg terdaftra di m banking bca benar , peng ijinan untuk apl sudah juga kenapa pas sms gagal terus"
Pengguna Google,1,2024-01-15 07:01:31,"Parah.. Kalau memang tidak bisa verifikasi online lebih baik langsung dijelaskan kalau perlu ke cabang, buat apa disuruh verifikasi kalau dari sistem gak bisa difollow up. Udah coba 10x lebih, tanya ke cs di bilang pakai koneksi internet, udah dicoba ya gak bisa. Akhirnya bikin laporan ke halobca, Ujung""nya disuruh ke cabang terdekat. Mengecewakan."
Pengguna Google,5,2024-01-15 06:10:56,Sangat baik
Pengguna Google,1,2024-01-15 06:10:38,Nga bisa di buka aplikasinya
Pengguna Google,1,2024-01-15 05:49:59,Ini kenapa saya mau masuk di akun nggak bisa malah keluar terus
Pengguna Google,5,2024-01-15 05:15:26,Terus tingkatkan keamanan
Pengguna Google,5,2024-01-15 05:12:41,terimakasih
Pengguna Google,1,2024-01-15 04:44:13,Sms request d arahkan k 69888 dpt respon sms layanan berubah ke 89888. Request ulang k 89888 dpt respon konfirmasi request akses ke device baru. Trs apa? Stuck disana? Buka apps ttp d arahkan sms request.
Pengguna Google,1,2024-01-15 04:36:36,Setelah di updet malah bikin lama transaksi... Gangguanlah apalah
Pengguna Google,5,2024-01-15 04:21:01,Sangat baik
Pengguna Google,5,2024-01-15 03:47:40,👍👍
Pengguna Google,5,2024-01-15 03:29:51,Berikan yg terbaik 👍💯
Pengguna Google,5,2024-01-15 03:20:00,Good
Pengguna Google,5,2024-01-15 03:16:26,Harus lebih baik
Pengguna Google,1,2024-01-15 03:13:29,"Iklan Elit Personal Loan Sulit Dan gak jelas, tau2 dpt email belum dpt disetujui Tanpa dijelaskan alasannya kenapa BI checking padahal aman Emang bener berarti kata orang-orang PL ke BCA itu RIBETTTTTTT Apa karna gue bukan prioritas ya.. Rasis bgt rasanya Giliran nawarin CC aja pada ngebet nawarin, mepet2in biar punya.."
Pengguna Google,5,2024-01-15 03:10:29,"Selama saya Menggunakan BCA mobile ini rasanya stres, selalu bermasalah Saat masuk melalui pin yang kita masukan sering unable identity, sehingga saat transaksi gagal"
Pengguna Google,3,2024-01-15 03:01:01,Iya sy jg sama sy ganti hp malah buka BCA mobile slalu mnt verivikasi tp gagal trus Sdh keberapa xnya sy verifikasi tetap aja gagal
Pengguna Google,5,2024-01-15 02:46:47,Nice
Pengguna Google,1,2024-01-15 02:36:24,Gilaaa 5kali pngajuan aktivasi finansial gagal teros krn nomer yg lama gk bs d hubungi . Pdahal jelas2 5x lporan 5x sy jelaskan sy ksih nomer yg d gunakan krtu AS ditaiwan mngecewakan skli. Kapokkk jadinya .. apa gunanya aplikasi halo BCA klo gk bs bntu. Lebih simple BRI wlupun gnti HP kartu jg gk bs d gunakan yg pnting pin oke email oke live wajah lngsung bisa jd gk susah buat org2 yg khilangan hpnya apalagi posisi d luar negri
Pengguna Google,5,2024-01-15 02:15:08,Ok sangat membantu
Pengguna Google,5,2024-01-15 02:13:01,cara membenar kan ter bokir
Pengguna Google,5,2024-01-15 01:36:56,Sangat membantu
Pengguna Google,5,2024-01-15 00:56:35,Pelayanan oke
Pengguna Google,5,2024-01-15 00:32:14,"Sangat bagus ,fitur juga cukup lengakap"
Pengguna Google,3,2024-01-14 23:37:51,"Dear BCA Tolong dong kalo mutasi kasih liat semua transaksi, masa maksimal cuma 31 hari. Udah gitu liat nya cuma bisa seminggu, kurang bagus nih"
Pengguna Google,2,2024-01-14 21:48:27,Aplikasinya udah bagus tp kalo bisa tambah fiture untuk hapus mutasi rekening
Pengguna Google,5,2024-01-14 20:33:35,Mantul bos ku
Pengguna Google,1,2024-01-14 20:01:01,"Tidak bisa masuk padahal pin sudah benar, gagal ferifikasi mulu"
Pengguna Google,5,2024-01-14 19:15:41,Baguss
Pengguna Google,1,2024-01-14 19:02:23,Makin lama makin kesini ga jls bikin mbeaking masa ada vermuk mukanya susah banget ga pernah berhasil pada Uda tmpt jls terang masing aj gagal gemn Mao ngecek saldo di mbeaking Mao TF aj susah ribet gagal trus
Pengguna Google,5,2024-01-14 18:41:19,Bagus
Pengguna Google,2,2024-01-14 16:37:55,Knpa si eror mulu . Ngeselin asli mana penting .....!!!! Eror terus.
Pengguna Google,5,2024-01-14 16:21:31,Sangat membantu bgt
Pengguna Google,5,2024-01-14 15:37:46,Ini isi pulsa kok nggak masuk masuk
Pengguna Google,1,2024-01-14 15:16:56,Aduh
Pengguna Google,5,2024-01-14 15:00:40,"Sejauh ini, ini yang paling baik"
Pengguna Google,5,2024-01-14 14:12:15,Mudah
Pengguna Google,5,2024-01-14 13:58:55,Oke deh
Pengguna Google,5,2024-01-14 13:55:02,jos
Pengguna Google,1,2024-01-14 13:35:42,"Verifikasi wajahnya padahal udh bener aplikasi GK guna gara"" verifikasi wajah jadi GK bisa masuk"
Pengguna Google,1,2024-01-14 13:24:13,"knapa data saya tidak bisa diauntentikasi,pdhl saya tidak melakukan apa"" tolong lah ini gimana"
Pengguna Google,4,2024-01-14 12:54:58,Sangat membantu dlm bertransaksi
Pengguna Google,1,2024-01-14 12:27:42,Gak jelas babi ni apk
Pengguna Google,4,2024-01-14 12:02:20,Good
Pengguna Google,5,2024-01-14 11:18:01,ok
Pengguna Google,5,2024-01-14 10:00:36,Mantappp
Pengguna Google,1,2024-01-14 08:25:46,Ga jelas bet udh daftar online sandi udh bnt user id udh sesuai gagal trs yg ada pulsa abis melulu
Pengguna Google,5,2024-01-14 08:14:56,"beatifulllllll,semua transaksi dan urusan bisnis jadi lebih mudah.."
Pengguna Google,1,2024-01-14 08:12:47,"Aplikasi apaan ga bisa masuk, sayang pulsa parahh"
Pengguna Google,1,2024-01-14 08:09:00,Mau vayar str seumur hidup di pilihan pajaknha cuma pbb doang gaada pilihan penerima negaranya
Pengguna Google,5,2024-01-14 07:57:12,Bca semakin mempermudah nasabah
Pengguna Google,5,2024-01-14 07:46:52,trransaksi mudah termakash BCA
Pengguna Google,5,2024-01-14 07:38:01,Mantap
Pengguna Google,5,2024-01-14 06:56:54,Sangant membantu
Pengguna Google,2,2024-01-14 06:52:51,"Kecewa,ngga tau harus gimana aktivasi akun kembali ke handpone baru susah,udah minta bantuan juga tetap ngga bisa instruksi dan langkahnya semua di ikutin,masih juga belum bisa,terus gimana solusinya.?"
Pengguna Google,5,2024-01-14 06:12:38,Membantu
Pengguna Google,5,2024-01-14 05:56:48,ok
Pengguna Google,1,2024-01-14 05:56:25,"Makin kemari makin ribet pelayananya mo pake mbanking harus Vermuk,,vermuk gagal Mulu,,"
Pengguna Google,1,2024-01-14 05:44:41,Ga guna sama sekali gabisa verifikasi SMS buat apa download juga mending bikin langsung ke bank
Pengguna Google,5,2024-01-14 04:39:44,Bagus
